listing_id,listing_name,description,listing_type,room_type,cover_photo_url,photos_count,photo_urls,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,currency,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_avg_min_nights,l90d_avg_length_of_stay,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
14177,Miraflores Ocean Front Condo a Block from Larcomar,,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/67244/4c39d4d4_original.jpg,19,,55660,Julio,"","",false,-12.1302,-77.0336,6,3,3,3.0,false,"TV,Cable TV,Wifi,Kitchen,Paid parking off premises,Hot water,Elevator,Bed linens,Ethernet connection,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Beach access,Essentials,Long term stays allowed,Hangers,Dining table,Iron,Freezer,Toaster",false,,4,Flexible,,,,,PEN,30,0,,19,4.74,5.0,5.0,4.7,4.8,5.0,4.8,860.0,3114.0,95.0,344.1,0.027,0.033,2.3,8.2,2.7,10.0,4.0,10.0,10,63,355,365,0.0,0.0,109.1,395.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,90,90
114915,Great location 2 bdr apt Miraflores,"Apartment located in the best area of Miraflores, very central, near Larcomar Shopping Center, supermarket 2 blocks away, easy access to transportation. Very secure building with 24hours surveillance. The apartment is spacious, the rooms are very independent, each with its own bathroom<br /><br /><b>The space</b><br />Beautiful and spacious ocean view apartment, 7th floor. Just minutes from the beach. Includes internet wi-fi, Cable TV, Telephone with free local calls. <br /><br />Apartment in área  of commercial centre of  Miraflores. 7 minutes walking for Larcomar mall and 5 minutes for the centre of Miraflores. <br /><br />The apartment has one room with a queen bed, the second room with a double bed, two bathrooms, parking for one car and 24 hour security.<br />Very close from bars, restaurants and public transportation.<br /><br />Miraflores is known for its shopping areas and flower filled parks. Miraflores is also a cultural center, with theaters, cinemas and art galleries. It also has a pre inca ruin called Huaca Pucllana. Miraflores is the ultimate gastronomic district of Lima. Its gastronomy offers a variety of the best Peruvian cuisine. Whoever arrives in Miraflores can not fail to taste our excellent food.<br /><br /><b>Guest access</b><br />Guests have access to the entire apartment. To get to it, they can use the building's two elevators. If they have any questions, there will be a permanent security guard at the front desk.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/11469600/9e45ccd1_original.jpg,24,"https://a0.muscache.com/im/pictures/11469600/9e45ccd1_original.jpg,https://a0.muscache.com/im/pictures/11469638/055e3f13_original.jpg,https://a0.muscache.com/im/pictures/11469609/31d5806f_original.jpg,https://a0.muscache.com/im/pictures/11469646/bc04be98_original.jpg,https://a0.muscache.com/im/pictures/11469652/8274d7b0_original.jpg,https://a0.muscache.com/im/pictures/11469657/4fc66a23_original.jpg,https://a0.muscache.com/im/pictures/11469664/ac47c6eb_original.jpg,https://a0.muscache.com/im/pictures/11469670/9be03a77_original.jpg,https://a0.muscache.com/im/pictures/11469679/9fbef704_original.jpg,https://a0.muscache.com/im/pictures/11469687/fcbe7009_original.jpg,https://a0.muscache.com/im/pictures/11469695/d2cbf4f5_original.jpg,https://a0.muscache.com/im/pictures/11469710/73b1c847_original.jpg,https://a0.muscache.com/im/pictures/11469714/6e9bc358_original.jpg,https://a0.muscache.com/im/pictures/11469729/d869995d_original.jpg,https://a0.muscache.com/im/pictures/11469736/e343de6e_original.jpg,https://a0.muscache.com/im/pictures/11469755/d519b0ac_original.jpg,https://a0.muscache.com/im/pictures/11469786/43f36ee0_original.jpg,https://a0.muscache.com/im/pictures/1825904/34d7582a_original.jpg,https://a0.muscache.com/im/pictures/11470438/743e5806_original.jpg,https://a0.muscache.com/im/pictures/748384/fed3f204_original.jpg,https://a0.muscache.com/im/pictures/0c27071b-db90-4bf9-9c2e-6b57ed0237f7.jpg,https://a0.muscache.com/im/pictures/f7e4a90b-7089-496d-8422-af8e9a5537d3.jpg,https://a0.muscache.com/im/pictures/5fb1567f-a3d9-458a-a999-871fe5b8b9f4.jpg,https://a0.muscache.com/im/pictures/e5072016-2f1a-403f-b125-1ee0e00267d0.jpg",625792,Ana,579973,Mario,false,-12.1251,-77.0327,4,2,2,2.5,false,"Bathtub,Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Waterfront,Patio or balcony,Elevator,Pets allowed,Long term stays allowed",,false,4,Firm,2:00 PM,11:00 AM,true,false,PEN,50,0,true,56,4.76,4.9,4.9,4.5,5.0,5.0,4.7,7418.0,26857.0,60.1,217.5,0.329,0.49,19.0,68.6,28.2,102.2,4.0,10.9,120,120,245,365,931.0,3373.0,63.8,231.2,0.144,0.277,9.2,33.5,17.7,64.1,4.0,6.5,13,43,77,90
160116,Private Apt 15' to Airport/Historic Centre #2,"Private, comfortable, and fully independent apartment on the third floor. It features one bedroom, one bathroom, a fully equipped kitchen-dining area, and a 55” Smart TV with Netflix included for your enjoyment.<br /><br />Enjoy fast, reliable Wi-Fi with symmetric 100 Mbps upload and download speeds. Ideal for remote work, streaming, video calls, and long stays.<br /><br />Excellent location—just 15 minutes from Jorge Chávez International Airport, with easy access to Lima.<br /><br />Ready for short- and long-term stays.<br /><br /><b>The space</b><br />The apartment is located in a quiet and well-maintained residential neighborhood in Los Cipreses.<br /><br />Upon your first arrival, we personally welcome guests, provide all necessary instructions, and hand over the keys. After check-in, you will enjoy complete privacy and independence throughout your stay.<br /><br />The apartment is on the third floor of the property and features one bedroom with two comfortable twin-and-a-half–size beds (up to 3 beds), a desk, a 55” Samsung Smart TV with Netflix, and Wi-Fi.<br /><br />The apartment is on the third floor and features one bedroom with two comfortable twin-and-a-half–size beds (can accommodate up to three beds), a desk, a 55” Samsung Smart TV with Netflix, and Wi-Fi.<br /><br />It also includes a living and dining area, a kitchen equipped with basic utensils so you can prepare your own meals, and a private bathroom with hot water.<br /><br /><b>Other things to note</b><br />Parking inside the building (Surcharge).<br /><br />There is a laundry service right across the street.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7bdaef11-5020-4c00-9efb-ce9c32e0d935.jpg,27,"https://a0.muscache.com/im/pictures/7bdaef11-5020-4c00-9efb-ce9c32e0d935.jpg,https://a0.muscache.com/im/pictures/7fc52a06-d362-4de4-8571-91065838f850.jpg,https://a0.muscache.com/im/pictures/8ee0db09-abeb-46d6-9fb1-24ed85e08c78.jpg,https://a0.muscache.com/im/pictures/dffbcce2-6e21-4692-a38e-94cdc14d8e9b.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTYwMTE2/original/38dc56eb-05fd-4eee-aebf-f54a4a3dc66f.png,https://a0.muscache.com/im/pictures/7a1a5239-3eb8-4079-8270-e6e5ec7636c1.jpg,https://a0.muscache.com/im/pictures/10383971/f92f07fe_original.jpg,https://a0.muscache.com/im/pictures/6839629a-7585-4b9a-b173-7e1f018739dd.jpg,https://a0.muscache.com/im/pictures/cc3a8152-c127-46b5-a84e-38c532d0bef7.jpg,https://a0.muscache.com/im/pictures/9342228a-cdfc-4b25-985a-2a8d8a7b6b21.jpg,https://a0.muscache.com/im/pictures/cf16708b-4cf0-495c-a42a-ebc9b77d5ece.jpg,https://a0.muscache.com/im/pictures/75ff21b4-6aec-4cfd-baf9-e1e310c196f5.jpg,https://a0.muscache.com/im/pictures/2c31a298-7d0a-45a4-a201-74d4c567d2ad.jpg,https://a0.muscache.com/im/pictures/d14c4bdb-42bd-4a81-b1b1-5558add406cf.jpg,https://a0.muscache.com/im/pictures/10383681/ecc071ae_original.jpg,https://a0.muscache.com/im/pictures/10383849/16650388_original.jpg,https://a0.muscache.com/im/pictures/10383620/a94132a5_original.jpg,https://a0.muscache.com/im/pictures/10383745/d4ce9cc3_original.jpg,https://a0.muscache.com/im/pictures/10383882/9959bdff_original.jpg,https://a0.muscache.com/im/pictures/10383816/6abd3178_original.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/06347c28-cc9d-4a96-8893-755e60276857.png,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/c7f3d851-67ab-4d3e-a92b-de0fbb327637.png,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/337c9bc7-81a4-465e-a4ca-5c6032008218.png,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/cfa44279-92c3-4f40-9e91-b26f4b0fce4d.png,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/6c292ad8-d649-4aa5-8003-9f08a2310856.png,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/1308d218-9bae-49bd-8c5f-6f119bf34252.png,https://a0.muscache.com/im/pictures/hosting/Hosting-160116/original/ebd8e27c-2d51-459a-9ff2-68f13a32b979.png",767423,Ronald,"","",true,-12.0500,-77.0719,2,1,2,1.0,false,"Cleaning products,Shampoo,Body soap,Hot water,Essentials,Bed linens,Extra pillows and blankets,Iron,Ethernet connection,TV,Portable fans,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Blender,Dining table,Private entrance,Laundromat nearby,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",,false,1,Firm,4:00 PM,2:00 PM,false,true,PEN,7,0,true,129,4.51,4.6,4.7,4.7,4.7,4.1,4.5,1031.0,3725.0,21.3,76.9,0.137,0.185,2.7,9.8,3.7,13.2,1.0,8.3,50,95,315,365,0.0,0.0,24.6,89.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,90,90,90
182003,Beautiful One-bedroom apartment in Miraflores,,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTgyMDAz/original/b447c13d-dc06-492b-8dde-a3fa428b77bd.jpeg,34,,696557,Joanna,1031223,José,false,-12.1283,-77.0308,2,1,1,1.5,false,"TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Gym,Elevator,Cleaning products,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Blender,Room-darkening shades,Hot water,Body soap,Bed linens,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Long term stays allowed",false,false,3,Firm,,,,,PEN,60,0,,102,4.85,4.9,4.9,4.9,4.8,5.0,4.8,6546.0,23696.0,75.1,272.0,0.23,0.237,16.0,57.8,16.5,59.6,3.2,6.5,84,11,281,365,0.0,0.0,87.2,315.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,90,90
253593,Casa Nuestra B&B - Barranco - Lima,"In a shared house we rent a private room with ensuite bathroom. To share: kitchen, living room and rooftop with other 3-4 guests<br /><br /><b>The space</b><br />This room has a queen size bed and ensuite bathroom . Shares one living room , a kitchen , and rooftop<br /><br />In our recently renewed house we rent this double or twin  with private bath room.We have 4 rooms in total (see our other three ads if this appears full). Breakfast with fresh local fruits included for stays shorter than a week, wi-fi, share of common areas, access to the kitchen, and our best advices about our city!<br /><br />'Casa Nuestra' is located in Barranco, the bohemian and traditional district of Lima that offers lots to see and nice art galleries, coffees, restaurants and bars. We are 300 meters from the ocean view, few minutes from Miraflores district and 20 min by direct bus to the historical center. We want Casa Nuestra to be your home in Lima!",Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/e1432a2e-82bf-4386-9973-a3f52e3814ba.jpg,23,"https://a0.muscache.com/im/pictures/e1432a2e-82bf-4386-9973-a3f52e3814ba.jpg,https://a0.muscache.com/im/pictures/21595f75-311a-4078-a8be-a16873fe404a.jpg,https://a0.muscache.com/im/pictures/2946532/97f1a8e4_original.jpg,https://a0.muscache.com/im/pictures/2946645/e3fe1203_original.jpg,https://a0.muscache.com/im/pictures/2946600/2dfd913a_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-253593/original/d7ee245e-4586-472f-aea3-e3c1d88121fb.png,https://a0.muscache.com/im/pictures/miso/Hosting-253593/original/8c4ac4bc-680e-4b99-b7eb-2eefa76be562.png,https://a0.muscache.com/im/pictures/21586836/fdb38f19_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-253593/original/4069bb85-1edb-4512-8890-c6ccdcdc1eba.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-253593/original/8fc17010-346a-460b-a917-14d442220529.jpeg,https://a0.muscache.com/im/pictures/21595644/b5a43065_original.jpg,https://a0.muscache.com/im/pictures/21596395/f1b245d0_original.jpg,https://a0.muscache.com/im/pictures/21596284/116704b1_original.jpg,https://a0.muscache.com/im/pictures/21596036/45248ea3_original.jpg,https://a0.muscache.com/im/pictures/21596174/5d7c7a56_original.jpg,https://a0.muscache.com/im/pictures/63e681d3-2c0f-452a-9a59-34868cdb525a.jpg,https://a0.muscache.com/im/pictures/21596081/39a06db1_original.jpg,https://a0.muscache.com/im/pictures/21595728/d64c38db_original.jpg,https://a0.muscache.com/im/pictures/ac08962f-b660-4f97-8ef3-d10316784cc1.jpg,https://a0.muscache.com/im/pictures/21729188/eed5626d_original.jpg,https://a0.muscache.com/im/pictures/21729206/0244a1b7_original.jpg,https://a0.muscache.com/im/pictures/21729195/ca7d8188_original.jpg,https://a0.muscache.com/im/pictures/21729193/ea293f0a_original.jpg",1331886,Carmen Cardumen,"","",true,-12.1398,-77.0212,,,1,0.0,false,"Hair dryer,Hot water,Essentials,Hangers,Iron,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Coffee maker,Patio or balcony,Free street parking,Pets allowed,Long term stays allowed",,false,2,Moderate,8:00 AM,11:00 AM,true,true,PEN,1,5,true,245,4.88,4.9,4.9,4.9,4.9,4.9,4.8,6541.0,23693.0,45.4,164.2,0.389,0.447,17.9,64.7,20.5,74.2,2.0,6.2,142,47,223,365,1370.0,4962.0,47.5,172.0,0.322,0.426,15.2,54.9,20.1,72.7,2.0,4.8,29,22,61,90
300540,Casa Nuestra B&B - Barranco - Lima,,Private room in guesthouse,private_room,https://a0.muscache.com/im/pictures/21587355/bb10e0f5_original.jpg,16,,1331886,Francesco & Carmen,"","",false,-12.1398,-77.0212,2,1,1,1.0,false,"Wifi,Patio or balcony,Kitchen,Essentials,Pets allowed,Hangers,Hair dryer,Hot water,Iron,Dedicated workspace,Breakfast,Free street parking,Refrigerator,Dishes and silverware,Cooking basics",,false,2,Moderate,,,,,PEN,0,5,,217,4.87,4.9,4.9,4.8,4.9,4.8,4.8,1233.0,4466.0,38.3,138.6,0.09,0.096,3.4,12.2,3.6,12.9,2.0,4.7,33,20,332,365,687.0,2487.0,36.9,133.6,0.211,0.211,7.6,27.6,7.6,27.6,2.0,4.8,19,0,71,90
309692,Apartment w/Panoramic Ocean Views,"<b>The space</b><br />Luxury Apartemet located in the Heart of Miraflores District in a brand new building on the16th Floor. 2 Bedrooms, a Master and Guest Room, 3 baths, and a Private Terrace with Panoramic Ocean Views that also conects to the Master Bedroom. Another nice detail, is the fact that the Master also has a Walking Closet and an Ensuite Bathroom <br /><br />High end furniture, WiFi Internet, Cable TV (Flat Screens located at the living room and master bedroom), Phone,  Oven, Stove and Washer & Dryer. Portable heater. 24/7 door man and security system. Maid service and parking available for an additional charge upon your request.<br /><br />The Location: This apartment its whithin 30 minutes driving to/from Lima's International Airport (Jorge Chavez - LIM) and it will also take you 30 mintues to get to Lima's Historic Downtown. <br /><br />Parks, Ocean Front Boulevard, Shops, Famous Restaurants, Grocery Store, Bakery, Dry Cleaner (with pick up and delivery service), and Burger Joint within walking distance.<br /><br /><b>Other things to note</b><br />We will charge 10 dollars per additional hour upon request.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3649061/21a68815_original.jpg,60,"https://a0.muscache.com/im/pictures/3649061/21a68815_original.jpg,https://a0.muscache.com/im/pictures/3649244/6e56c915_original.jpg,https://a0.muscache.com/im/pictures/3649043/497e48f1_original.jpg,https://a0.muscache.com/im/pictures/3649031/bc78c70a_original.jpg,https://a0.muscache.com/im/pictures/3649068/959b4831_original.jpg,https://a0.muscache.com/im/pictures/3649101/24103fd1_original.jpg,https://a0.muscache.com/im/pictures/3649081/2ba00911_original.jpg,https://a0.muscache.com/im/pictures/3649096/06b77e0f_original.jpg,https://a0.muscache.com/im/pictures/3649000/bcd36fc8_original.jpg,https://a0.muscache.com/im/pictures/3649020/9b44845e_original.jpg,https://a0.muscache.com/im/pictures/3649078/5846bbc9_original.jpg,https://a0.muscache.com/im/pictures/3649205/e393d92d_original.jpg,https://a0.muscache.com/im/pictures/3649193/a4324c0e_original.jpg,https://a0.muscache.com/im/pictures/3649197/52b46afd_original.jpg,https://a0.muscache.com/im/pictures/3649185/2ccdb827_original.jpg,https://a0.muscache.com/im/pictures/3649208/cb160320_original.jpg,https://a0.muscache.com/im/pictures/3649181/99e9a64c_original.jpg,https://a0.muscache.com/im/pictures/3649166/eea4ac3a_original.jpg,https://a0.muscache.com/im/pictures/3649172/4acc87b3_original.jpg,https://a0.muscache.com/im/pictures/3649121/3dde4bf7_original.jpg,https://a0.muscache.com/im/pictures/3649128/210e09ab_original.jpg,https://a0.muscache.com/im/pictures/3649133/9bae83da_original.jpg,https://a0.muscache.com/im/pictures/3649151/b122ad7c_original.jpg,https://a0.muscache.com/im/pictures/3649159/326054dc_original.jpg,https://a0.muscache.com/im/pictures/3649163/d807773d_original.jpg,https://a0.muscache.com/im/pictures/3649120/9afb2949_original.jpg,https://a0.muscache.com/im/pictures/3649222/bf9aefb9_original.jpg,https://a0.muscache.com/im/pictures/3649233/952b5d85_original.jpg,https://a0.muscache.com/im/pictures/3282470/c16417e0_original.jpg,https://a0.muscache.com/im/pictures/3282466/1d7eed04_original.jpg,https://a0.muscache.com/im/pictures/3282472/74ba8153_original.jpg,https://a0.muscache.com/im/pictures/3282462/82d41adf_original.jpg,https://a0.muscache.com/im/pictures/3282450/5dd53351_original.jpg,https://a0.muscache.com/im/pictures/3282459/ab0aeffd_original.jpg,https://a0.muscache.com/im/pictures/3295367/6c01860a_original.jpg,https://a0.muscache.com/im/pictures/3295368/4116f0ae_original.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/c8931159-4edb-433b-9074-e9417a0ce070.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/9730d698-78f9-4d25-be10-069c79964888.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/1122c470-d2a9-4b44-a965-2bd626426c5a.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/adfe4fbf-d6e7-48fa-bece-83f489fa4f77.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/99a54bbd-4c9d-4a0c-9566-d3c4ef2eaaf1.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/4960e7eb-1687-4fe9-841b-071fab158044.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/2bd73f71-601b-4a7f-97ea-db1852e437f8.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/c03a8255-344a-453c-8a8c-3f33d61c089c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/57c03c90-f1b0-4c88-9bcd-0ec5a63d2031.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/a2290f20-677a-4985-8be0-7d180abb07ee.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/d31ef682-2bb3-4a8c-b613-bac1d0cf5b01.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/a74c6eba-de1e-4bfe-b22d-5943b6d264cd.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/e1fa4422-e4e5-4907-9c67-45a2a0b0f2e6.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/7549b496-703c-494b-a64e-fb55cd854f30.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/482cf19b-e58d-455e-82ec-c788cc5db06e.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/4d0128b1-c97f-458b-8c8d-351b5bfb1d62.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/aa41a261-4345-4693-bfd5-7109126e9242.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/0132b86c-a47f-4dce-a427-e315c044c2d6.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/8c63570f-8a82-4b37-a2a0-fa0fae9e08b0.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/933c3e32-0fd1-4263-90b3-d53882b6bcd6.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/b0775ef1-73fa-4281-9723-a29a854d5e93.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/08fbc104-dbce-4ee7-8216-c9fe42f2af10.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/08e29fb1-87bb-4455-96f8-5a1365692710.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-309692/original/ad97ee5f-9b56-4239-9bc3-16d7cc036717.jpeg",1592868,Giovanna,"","",false,-12.1195,-77.0424,4,2,3,3.0,false,"Wifi,Cable TV,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,TV,Babysitter recommendations,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Rice maker,Dining table,Coffee,Bread maker,Private entrance,Laundromat nearby,Patio or balcony,Outdoor furniture,Free parking on premises,Free street parking,Elevator,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,false,2,Strict,3:00 PM,11:00 AM,false,false,PEN,55,0,true,220,4.7,4.8,4.8,4.7,4.8,4.8,4.6,2078.0,7524.0,68.2,246.9,0.074,0.209,4.8,17.3,13.6,49.1,2.0,3.9,27,236,338,365,0.0,0.0,69.1,250.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,80,90,90
335377,Comfortable Apt Miraflores 2bd/2b,"<b>The space</b><br />Comfortable apartment located in the heart of Miraflores, commercial centre of Lima.  10 min walking distance to Larcomar Shopping Centre, 5 min centre of Miraflores, 3 min ocean view <br />The apartment has one room with a double bed, the second room with 1 / 2 single beds at request.  2 bathrooms, parking for one car and 24 hour security. <br /><br />Very close from bars, restaurants and public transportation.<br /><br />Miraflores is known for its shopping areas and flower filled parks. Miraflores is also a cultural center, with theaters, cinemas and art galleries. It also has a pre inca ruin called Huaca Pucllana. Miraflores is the ultimate gastronomic district of Lima. Its gastronomy offers a variety of the best Peruvian cuisine. Whoever arrives in Miraflores can not fail to taste dishes such as cebiche, tacu tacu, aji de gallina, causa, or carapulcra.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/17081757/1fe297d2_original.jpg,22,"https://a0.muscache.com/im/pictures/17081757/1fe297d2_original.jpg,https://a0.muscache.com/im/pictures/17081753/fdd1e374_original.jpg,https://a0.muscache.com/im/pictures/17081759/d02db945_original.jpg,https://a0.muscache.com/im/pictures/17081810/708ede25_original.jpg,https://a0.muscache.com/im/pictures/17081829/9ed939e9_original.jpg,https://a0.muscache.com/im/pictures/17081836/b11d3870_original.jpg,https://a0.muscache.com/im/pictures/17082090/6eb59290_original.jpg,https://a0.muscache.com/im/pictures/17082097/97a3bcae_original.jpg,https://a0.muscache.com/im/pictures/17082099/8daad8cc_original.jpg,https://a0.muscache.com/im/pictures/17082135/64b401d6_original.jpg,https://a0.muscache.com/im/pictures/17081857/d1c6680d_original.jpg,https://a0.muscache.com/im/pictures/17248986/fd308dcd_original.jpg,https://a0.muscache.com/im/pictures/17248976/09bc8d36_original.jpg,https://a0.muscache.com/im/pictures/17248982/7eebc137_original.jpg,https://a0.muscache.com/im/pictures/17082105/634b5503_original.jpg,https://a0.muscache.com/im/pictures/3666275/4225116e_original.jpg,https://a0.muscache.com/im/pictures/3666287/f9a757d5_original.jpg,https://a0.muscache.com/im/pictures/3666281/8d568b66_original.jpg,https://a0.muscache.com/im/pictures/9401411/539bb936_original.jpg,https://a0.muscache.com/im/pictures/3666323/e35bbfbf_original.jpg,https://a0.muscache.com/im/pictures/3666336/274ddc2e_original.jpg,https://a0.muscache.com/im/pictures/3666349/adf9d13a_original.jpg",1707495,Felipe,"","",false,-12.1284,-77.0354,4,2,3,2.0,false,"Shampoo,Hot water,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Wifi,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Patio or balcony,Free parking on premises,Single level home,Long term stays allowed",,false,3,Moderate,3:00 PM,11:00 AM,false,false,PEN,35,0,true,56,4.54,4.6,4.8,4.2,4.6,4.9,4.5,6483.0,23484.0,43.4,157.1,0.392,0.46,16.6,60.2,19.5,70.6,3.0,11.9,143,54,222,365,1462.0,5295.0,42.9,155.4,0.367,0.55,15.1,54.6,22.6,81.9,3.0,11.0,33,30,57,90
